user,target,sentiment label,full_text,cleaning_cleaned        ,case_folding
pendengar123,detikcom,1,@detikcom Di Malaysia aja bayar cuma 1x aja SIM seumur hidup. Beli pake uang pribadi Pajak nya seumur hidup Beli pertalit susah harga udah naik SIM naik terus per 5 tahun. Rakyat yg diperas terus.. Mending klo eko bagus.. Sudah pengangguran.. Pajak tinggi,Di Malaysia aja bayar cuma x aja SIM seumur hidup Beli pake uang pribadi Pajak nya seumur hidup Beli pertalit susah harga udah naik SIM naik terus per tahun Rakyat yang diperas terus Mending klo eko bagus Sudah pengangguran Pajak tinggi bayar apa mhl,di malaysia aja bayar cuma x aja sim seumur hidup beli pake uang pribadi pajak nya seumur hidup beli pertalit susah harga udah naik sim naik terus per tahun rakyat yang diperas terus mending klo eko bagus sudah pengangguran pajak tinggi bayar apa mhl
Shotaroromilk,jansen_jsp,1,@jansen_jsp @nitaainir @PDemokrat @Hasbil_Lbs OALAH GINI TA ANGGOTA PARTAI POLITIK OHH OHHH OHHH. Ngemis nya pas era pemilu aja guyss selain era itu mereka jadi RAJA YANG KUDU DISEMBAH DAN GAK PERNAH SALAH WKWKWKWK masih jadi anggota DPR aja belagu NOH PA,OALAH GINI TA ANGGOTA PARTAI POLITIK OHH OHHH OHHH Ngemis nya pas era pemilu aja guyss selain era itu mereka jadi RAJA YANG KUDU DISEMBAH DAN GAK PERNAH SALAH WKWKWKWK masih jadi anggota DPR aja belagu NOH PAJAK NAIK BUAT BAYARIN ARGUMEN KAYAK TAI INI,oalah gini ta anggota partai politik ohh ohhh ohhh ngemis nya pas era pemilu aja guyss selain era itu mereka jadi raja yang kudu disembah dan gak pernah salah wkwkwkwk masih jadi anggota dpr aja belagu noh pajak naik buat bayarin argumen kayak tai ini
namikimora,,1,Beneran yt bulan ini naik astagaaaaa Baru juga berapa bulan pajak sialan,Beneran yt bulan ini naik astagaaaaa Baru juga berapa bulan pajak sialan,beneran yt bulan ini naik astagaaaaa baru juga berapa bulan pajak sialan
Ando1128135,Boediantar4,1,@Boediantar4 Giliran rakyat pajak yg akan naik,Giliran rakyat pajak yang akan naik,giliran rakyat pajak yang akan naik
BaguzFX,Doms_Wp,2,@Doms_Wp iya gara2 trump kepilih pajak bakal di cut .. kalau pajak di cut sama trump.. laba nya nambah.. kakau laba nambah valuasinya naik,iya gara trump kepilih pajak bakal di cut kalau pajak di cut sama trump laba nya nambah kakau laba nambah valuasinya naik,iya gara trump kepilih pajak bakal di cut kalau pajak di cut sama trump laba nya nambah kakau laba nambah valuasinya naik
15-Apr-10,yusuf_dumdum,1,@yusuf_dumdum Anggaran dinaikin pajak rakyat ikutan naik juga ntar nih,Anggaran dinaikin pajak rakyat ikutan naik juga ntar nih,anggaran dinaikin pajak rakyat ikutan naik juga ntar nih
buatbiduan,,2,coolyeah sambil kerja lumayan challenging bismillah 2025 naik gaji 50% hahahaha,coolyeah sambil kerja lumayan challenging bismillah naik gaji hahahaha,coolyeah sambil kerja lumayan challenging bismillah naik gaji hahahaha
macchalova,macchalova,0,Lupa foto menu Pokoknya kita pesen Spicy Broth Ramen A5 Wagyu 1 piece. Yg pake nori harganya lebih mahal Â¥200. Aku ga pake wkwk Terus bisa milih level kepedasan dari level 1-10. Tiap berapa level gitu (lupa) naik Â¥100 Aku pesen yg level 7 nambah Â¥400 (belom pajak) https://t.co/K6zHoORMw0,Lupa foto menu Pokoknya kita pesen Spicy Broth Ramen A Wagyu piece Yg pake nori harganya lebih mahal Aku ga pake wkwk Terus bisa milih level kepedasan dari level Tiap berapa level gitu lupa naik Aku pesen yang level nambah belom pajak,lupa foto menu pokoknya kita pesen spicy broth ramen a wagyu piece yg pake nori harganya lebih mahal aku ga pake wkwk terus bisa milih level kepedasan dari level tiap berapa level gitu lupa naik aku pesen yang level nambah belom pajak
trrgedi98,seductyun,1,@seductyun Gak ada PJ dik pajak naik Trump menang pilpres gws dunia,Gak ada PJ dik pajak naik Trump menang pilpres gws dunia,gak ada pj dik pajak naik trump menang pilpres gws dunia
hapeproperti,zy_zy_lestary,1,@zy_zy_lestary @jokowi @adri_7i @dika_maxelyou @Ki_Mulyono99 @Rocky_Antonie @Yattie2023 @YoYoAyo17845 @HaramAsoy @proclaro_lover Hutang meroket Impor menggunung Badai PHK Petani miskin Deflasi Pajak pajak naik Cawe2 Pilkada Hasil akhirnya hancur semuanya,Hutang meroket Impor menggunung Badai PHK Petani miskin Deflasi Pajak pajak naik Cawe Pilkada Hasil akhirnya hancur semuanya,hutang meroket impor menggunung badai phk petani miskin deflasi pajak pajak naik cawe pilkada hasil akhirnya hancur semuanya
trulylovableme,,1,aneh bgt korup ga harus balikin ke negara meanwhile pajak kita naik bgt. miskinin aja pasti juga dapet ratusan triliun,aneh bgt korup ga harus balikin ke negara meanwhile pajak kita naik bgt miskinin aja pasti juga dapet ratusan triliun,aneh bgt korup ga harus balikin ke negara meanwhile pajak kita naik bgt miskinin aja pasti juga dapet ratusan triliun
Franziuskan,BudiBukanIntel,1,@BudiBukanIntel Lah bukannya nanti pajak naik?,Lah bukannya nanti pajak naik,lah bukannya nanti pajak naik
infinix302023,shiddyq69337,1,@shiddyq69337 @erlanishere Kalau logika gitu kenapa ga dipertanyakan berkah Indonesia sebagai pendukung palestina ? Malah utang yang bejibun. Inilah kenapa Tuhan kasih kita nalar agar bisa berpikir kritis irlandia naik pendapatan bukan Karna dukung Palest,Kalau logika gitu kenapa ga dipertanyakan berkah Indonesia sebagai pendukung palestina Malah utang yang bejibun Inilah kenapa Tuhan kasih kita nalar agar bisa berpikir kritis irlandia naik pendapatan bukan Karna dukung Palestina tapi faktanya Karna pendapatan pajak korporat,kalau logika gitu kenapa ga dipertanyakan berkah indonesia sebagai pendukung palestina malah utang yang bejibun inilah kenapa tuhan kasih kita nalar agar bisa berpikir kritis irlandia naik pendapatan bukan karna dukung palestina tapi faktanya karna pendapatan pajak korporat
Alalaaaa33,nabiylarisfa,1,@nabiylarisfa Lebih ke janji sm kebijakan Trump jauh lebih menarik sih bukan perkara krn sosmed doang. Sementara di pemerintahan demokrat kmrn amerika awut2an duit pajak dikasih2in ke ukraine (dan banyak yg dikorup jg) sementara di negaranya sendiri harga,Lebih ke janji sm kebijakan Trump jauh lebih menarik sih bukan perkara krn sosmed doang Sementara di pemerintahan demokrat kmrn amerika awutan duit pajak dikasihin ke ukraine dan banyak yang dikorup jg sementara di negaranya sendiri harga kebutuhan pd naik,lebih ke janji sm kebijakan trump jauh lebih menarik sih bukan perkara krn sosmed doang sementara di pemerintahan demokrat kmrn amerika awutan duit pajak dikasihin ke ukraine dan banyak yang dikorup jg sementara di negaranya sendiri harga kebutuhan pd naik
rickyindra32837,ethadisaputra,1,@ethadisaputra Anehnya para pejabat melaporkan harta kekayaan setiap tahun makin naik bukan tergerus oleh pajak,Anehnya para pejabat melaporkan harta kekayaan setiap tahun makin naik bukan tergerus oleh pajak,anehnya para pejabat melaporkan harta kekayaan setiap tahun makin naik bukan tergerus oleh pajak
fida_rachman,,0,Sebenarnya tidak peduli. Tapi presiden AS itu udah kayak presiden segala negara. Baik buruk kebijakan berpengaruh pada kestabilan negara lain. Apalagi melihat perang negara lain bikin pajak harga minyak naik dll. Sebagai 4x win strike Pemilu Indonesia tentu lebih ke Trump.,Sebenarnya tidak peduli Tapi presiden AS itu udah kayak presiden segala negara Baik buruk kebijakan berpengaruh pada kestabilan negara lain Apalagi melihat perang negara lain bikin pajak harga minyak naik dll Sebagai x win strike Pemilu Indonesia tentu lebih ke Trump,sebenarnya tidak peduli tapi presiden as itu udah kayak presiden segala negara baik buruk kebijakan berpengaruh pada kestabilan negara lain apalagi melihat perang negara lain bikin pajak harga minyak naik dll sebagai x win strike pemilu indonesia tentu lebih ke trump
pamswakarsa_,ethadisaputra,1,@ethadisaputra Itu karena orangÂ² @DitjenPajakRI @kring_pajak belum semuanya seperti rafael alun naik Jeep Wrangler.,Itu karena orang belum semuanya seperti rafael alun naik Jeep Wrangler,itu karena orang belum semuanya seperti rafael alun naik jeep wrangler
gue303030,Mdy_Asmara1701,1,@Mdy_Asmara1701 Bagi mereka ini lelucon bagi rakyat ini adalah beban krn semuanya kena imbas ke rakyat pajak naik subsidi dicabut harga sembako naik,Bagi mereka ini lelucon bagi rakyat ini adalah beban krn semuanya kena imbas ke rakyat pajak naik subsidi dicabut harga sembako naik,bagi mereka ini lelucon bagi rakyat ini adalah beban krn semuanya kena imbas ke rakyat pajak naik subsidi dicabut harga sembako naik
bingungsaia,,1,Nuntut ini itu sama pemerintah tapi bayar pajak males pajak naik marah. Mending belajar hak dan kewajiban warga negara lagi deh kocak lu,Nuntut ini itu sama pemerintah tapi bayar pajak males pajak naik marah Mending belajar hak dan kewajiban warga negara lagi deh kocak lu,nuntut ini itu sama pemerintah tapi bayar pajak males pajak naik marah mending belajar hak dan kewajiban warga negara lagi deh kocak lu
starryhway,,1,Kalo icloud 2tb naik lagi gw kaga mau langganan lagi ya tai gw marah bgt anjiiink mending gw subs vip lezhin giliran bayar pajak kaga mao lu apel tai minta bebas pajak 50 tahun pdhl produk lu kapitalis taiiiii udh beli 256gb ttp kurang gw jd subs icloud lagi sattt bangsattt,Kalo icloud tb naik lagi gw kaga mau langganan lagi ya tai gw marah bgt anjiiink mending gw subs vip lezhin giliran bayar pajak kaga mao lu apel tai minta bebas pajak tahun pdhl produk lu kapitalis taiiiii udh beli gb ttp kurang gw jd subs icloud lagi sattt bangsattt,kalo icloud tb naik lagi gw kaga mau langganan lagi ya tai gw marah bgt anjiiink mending gw subs vip lezhin giliran bayar pajak kaga mao lu apel tai minta bebas pajak tahun pdhl produk lu kapitalis taiiiii udh beli gb ttp kurang gw jd subs icloud lagi sattt bangsattt
tom_hutomo,acbsurd,1,@acbsurd trus wakil rakyat yang kalian pilih itu kalian ongkosin hidupnya pakai uang pajak nanya balik: apa perlu tambah gerbong? apa kita keoss? lalu pulangnya naik mobil dinas disupirin dikawal sampai rumah dinas. oh iya dapat pensiun semumur hidup juga,trus wakil rakyat yang kalian pilih itu kalian ongkosin hidupnya pakai uang pajak nanya balik apa perlu tambah gerbong apa kita keoss lalu pulangnya naik mobil dinas disupirin dikawal sampai rumah dinas oh iya dapat pensiun semumur hidup juga walau kerjanya th,trus wakil rakyat yang kalian pilih itu kalian ongkosin hidupnya pakai uang pajak nanya balik apa perlu tambah gerbong apa kita keoss lalu pulangnya naik mobil dinas disupirin dikawal sampai rumah dinas oh iya dapat pensiun semumur hidup juga walau kerjanya th
rubycln,nebrascain,1,@nebrascain Pajak taun depan naik blum lagi pengaruh trump menang pemilu US makin-makin gabisa idup aja nih,Pajak taun depan naik blum lagi pengaruh trump menang pemilu US makinmakin gabisa idup aja nih,pajak taun depan naik blum lagi pengaruh trump menang pemilu us makinmakin gabisa idup aja nih
K4rtic17,,1,Disini pajak naik terus alokasi tidak transparan rakyat yg terbebani cuma bisa mengutuk diam2 atau pake anonim..,Disini pajak naik terus alokasi tidak transparan rakyat yang terbebani cuma bisa mengutuk diam atau pake anonim,disini pajak naik terus alokasi tidak transparan rakyat yang terbebani cuma bisa mengutuk diam atau pake anonim
a_ndy24,tanyarlfes,1,@tanyarlfes kalo menurut orang us sana mereka lebih milih Trump karna kebijakan American first. ditambah lagi dia ngelindungin perusahaan us juga buat negaranya. bedanya sama Kamala Harris pajak para pekerja dibikin naik untuk subsidi jadi orang sana gama,kalau menurut orang us sana mereka lebih milih Trump karna kebijakan American first ditambah lagi dia ngelindungin perusahaan us juga buat negaranya bedanya sama Kamala Harris pajak para pekerja dibikin naik untuk subsidi jadi orang sana gamau,kalau menurut orang us sana mereka lebih milih trump karna kebijakan american first ditambah lagi dia ngelindungin perusahaan us juga buat negaranya bedanya sama kamala harris pajak para pekerja dibikin naik untuk subsidi jadi orang sana gamau
sejshiro,hyeinsterz,1,@hyeinsterz seinget gue dulu kebijakan tax 01 sama 02 berbanding terbalik kebijakan pajak 02 lebih mensejahterakan pejabat/pebisnis sementara untuk masyarakat biasa pajaknya bakal naik beda sama kandidat 01,seinget gue dulu kebijakan tax sama berbanding terbalik kebijakan pajak lebih mensejahterakan pejabatpebisnis sementara untuk masyarakat biasa pajaknya bakal naik beda sama kandidat,seinget gue dulu kebijakan tax sama berbanding terbalik kebijakan pajak lebih mensejahterakan pejabatpebisnis sementara untuk masyarakat biasa pajaknya bakal naik beda sama kandidat
saireom,Quanrlui,1,@Quanrlui PLUS PAJAK NAIK KOCIK.,PLUS PAJAK NAIK KOCIK,plus pajak naik kocik
bramtokoh,DokterTifa,1,@DokterTifa @prabowo Yg nanggung phk asuransi bumn ujung2nya nyfot APBN hilirnya pajak naik lagi,Yg nanggung phk asuransi bumn ujungnya nyfot APBN hilirnya pajak naik lagi,yg nanggung phk asuransi bumn ujungnya nyfot apbn hilirnya pajak naik lagi
rosmariex,RakhaRakha26,0,@RakhaRakha26 @tilehopper @graphicalhazard Maksudku kita sebagai voter sadar gak bahwa memilih/membiarkan org yg problematik-inkompeten menang itu sangat besar risikonya berdampak national or globally. Kenapa kita cuma ingin 1 orang kalah/downfall aja teg,Maksudku kita sebagai voter sadar tidak bahwa memilihmembiarkan org yang problematikinkompeten menang itu sangat besar risikonya berdampak national or globally Kenapa kita cuma ingin orang kalahdownfall aja tega ya kita kepada org banyak Misal pajak naik semua kena kan,maksudku kita sebagai voter sadar tidak bahwa memilihmembiarkan org yang problematikinkompeten menang itu sangat besar risikonya berdampak national or globally kenapa kita cuma ingin orang kalahdownfall aja tega ya kita kepada org banyak misal pajak naik semua kena kan
Aliasefor,S4N_W1B1,1,@S4N_W1B1 @erickthohir Korupsi luar biasa penegakan hukum amburadul pajak naik bumn banyak yg rugi. Rakyat indonesia luar biasa tetep diam dan menerima. Ga ada gerakan apapun,Korupsi luar biasa penegakan hukum amburadul pajak naik bumn banyak yang rugi Rakyat indonesia luar biasa tetep diam dan menerima Ga ada gerakan apapun,korupsi luar biasa penegakan hukum amburadul pajak naik bumn banyak yang rugi rakyat indonesia luar biasa tetep diam dan menerima ga ada gerakan apapun
nurhmn_,kiszmiz,1,@kiszmiz Beli/nyicil mulaj sekarang atau tidak setahun beli yang langsung 5gr. Kalau langsung 10gr kena pajak kalau beli yang 0.5-1 jatuhnya rugi kalau nyicil belinya segitu. Tiap tahun naik kok apalagi utang indonesia lumayan besar.,Belinyicil mulaj sekarang atau tidak setahun beli yang langsung gr Kalau langsung gr kena pajak kalau beli yang jatuhnya rugi kalau nyicil belinya segitu Tiap tahun naik kok apalagi utang indonesia lumayan besar,belinyicil mulaj sekarang atau tidak setahun beli yang langsung gr kalau langsung gr kena pajak kalau beli yang jatuhnya rugi kalau nyicil belinya segitu tiap tahun naik kok apalagi utang indonesia lumayan besar
pinkybeastt,,1,Kayanya pajak kendaraan bakalan naik ya tahun depan,Kayanya pajak kendaraan bakalan naik ya tahun depan,kayanya pajak kendaraan bakalan naik ya tahun depan
arwijanarko,prastow,1,@prastow Jujur aja saya bener bener rela dan ikhlas pajak saya diambil negara sesuai dengan ketentuan yang berlaku. Tapi yo mosok udah bayar pajak tapi masuk perpus menikmati fasilitas publik dan naik angkutan umum pun berbayar dengan harga yang cukup bua,Jujur aja saya bener bener rela dan ikhlas pajak saya diambil negara sesuai dengan ketentuan yang berlaku Tapi yo mosok udah bayar pajak tapi masuk perpus menikmati fasilitas publik dan naik angkutan umum pun berbayar dengan harga yang cukup buat gaji sebulan ga nyisa,jujur aja saya bener bener rela dan ikhlas pajak saya diambil negara sesuai dengan ketentuan yang berlaku tapi yo mosok udah bayar pajak tapi masuk perpus menikmati fasilitas publik dan naik angkutan umum pun berbayar dengan harga yang cukup buat gaji sebulan ga nyisa
OposisiCerdas,,1,Kado Pahit Rezim Prabowo: Rakyat Dikasih Harga BBM Naik Pengusaha Diberi Insentif Libur Pajak https://t.co/1lygj5mRTf,Kado Pahit Rezim Prabowo Rakyat Dikasih Harga BBM Naik Pengusaha Diberi Insentif Libur Pajak,kado pahit rezim prabowo rakyat dikasih harga bbm naik pengusaha diberi insentif libur pajak
BerthaAstu32435,JhonSitorus_18,1,@JhonSitorus_18 Ya kn dah di prediksi thn 2030 bubar..kita aploues aja...liat celeng bntr lgi megap2 pajak naik...,Ya kn dah di prediksi thn bubarkita aploues ajaliat celeng bntr lgi megap pajak naik,ya kn dah di prediksi thn bubarkita aploues ajaliat celeng bntr lgi megap pajak naik
_shdd24_,kompascom,1,@kompascom Kalau begitu pake beasiswa dari kantong bapak saja jangan pake beasiswa dari pajak rakyat. Mendingan duit LPDP buat naikin gaji guru deh mau naik berapapun selama kualitas guru ditingkatkan saya mah ikhlas 100%,Kalau begitu pake beasiswa dari kantong bapak saja jangan pake beasiswa dari pajak rakyat Mendingan duit LPDP buat naikin gaji guru deh mau naik berapapun selama kualitas guru ditingkatkan saya mah ikhlas,kalau begitu pake beasiswa dari kantong bapak saja jangan pake beasiswa dari pajak rakyat mendingan duit lpdp buat naikin gaji guru deh mau naik berapapun selama kualitas guru ditingkatkan saya mah ikhlas
